任务 7: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=0, rotation=7
任务 47: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=5, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 55: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=6, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 63: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=7, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
任务 71: model_path=/mnt/hdd/zhengquan/Shapenet/ShapeNetCore.v2/02691156/1a9b552befd6306cc8f2d5fe7449af61, viewpoint=8, rotation=7
